"1198","systemtrans-experienced-cdl-a-drivers/hiringdriversnow/versionA","Hiring Drivers Now","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 22:54:20"
"1199","systemtrans-team-cdl-a-drivers/hiringdriversnow/versionA","Hiring Drivers Now","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 22:57:57"
"1200","jjw-experienced-cdl-a-drivers/hiringdriversnow/versionA","Hiring Drivers Now","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-27 23:00:28"
"1201","systemtrans-experienced-cdl-a-drivers/truckdrivingjobs/versionA","Truck Driving Jobs","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:09:25"
"1202","systemtrans-team-cdl-a-drivers/truckdrivingjobs/versionA","Truck Driving Jobs","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:13:12"
"1203","twt-experienced-cdl-a-drivers/truckdrivingjobs/versionA","Truck Driving Jobs","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-27 23:16:10"
"1204","twt-team-cdl-a-drivers/truckdrivingjobs/versionA","Truck Driving Jobs","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:21:17"
"1205","jjw-experienced-cdl-a-drivers/truckdrivingjobscdlapp/versionA","Truck Driving Jobs - CDLApp.com","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-27 23:23:40"
"1206","systemtrans-experienced-cdl-a-drivers/americandrivernetwork/versionA","American Driver Network","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:29:51"
"1207","systemtrans-team-cdl-a-drivers/americandrivernetwork/versionA","American Driver Network","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:31:51"
"1208","twt-experienced-cdl-a-drivers/americandrivernetwork/versionA","American Driver Network","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-27 23:34:21"
"1209","twt-team-cdl-a-drivers/americandrivernetwork/versionA","American Driver Network","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:36:25"
"1210","jjw-experienced-cdl-a-drivers/americandrivernetwork/versionA","American Driver Network","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-27 23:38:11"
"1211","systemtrans-experienced-cdl-a-drivers/cdljobs/versionA","CDL Jobs","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:44:07"
"1212","systemtrans-team-cdl-a-drivers/cdljobs/versionA","CDL Jobs","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:45:29"
"1213","twt-experienced-cdl-a-drivers/cdljobs/versionA","CDL Jobs","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-27 23:47:22"
"1214","twt-team-cdl-a-drivers/cdljobs/versionA","CDL Jobs","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:48:49"
"1215","jjw-experienced-cdl-a-drivers/cdljobs/versionA","CDL Jobs","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-27 23:50:24"
"1216","systemtrans-experienced-cdl-a-drivers/fatj/versionA","Find A Trucker Job","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:54:12"
"1217","jjw-experienced-cdl-a-drivers/fatj/versionA","Find A Trucker Job","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-27 23:56:02"
"1218","systemtrans-team-cdl-a-drivers/fatj/versionA","Find A Trucker Job","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-27 23:58:13"
"1219","twt-experienced-cdl-a-drivers/fatj/versionA","Find A Trucker Job","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-28 00:00:07"
"1220","twt-team-cdl-a-drivers/fatj/versionA","Find A Trucker Job","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:02:14"
"1221","systemtrans-experienced-cdl-a-drivers/hiremaster/versionA","HireMaster","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:08:30"
"1222","systemtrans-team-cdl-a-drivers/hiremaster/versionA","HireMaster","System Transport | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:10:05"
"1223","twt-experienced-cdl-a-drivers/hiremaster/versionA","HireMaster","TWT | Experienced CDL A Drivers ","tbl_intermodal","0","1",NULL,"2019-06-28 00:11:29"
"1224","twt-team-cdl-a-drivers/hiremaster/versionA","HireMaster","TWT | Team CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:13:00"
"1225","jjw-experienced-cdl-a-drivers/hiremaster/versionA","HireMaster","JJW | Experience CDL A Drivers | Tanker & Bulk Transport","tbl_intermodal","0","1",NULL,"2019-06-28 00:14:30"
"1227","systemtrans-experienced-cdl-a-drivers/randallreilly/versionA","Randall Reilly - GA","System Trans | Experienced CDL A Drivers","tbl_intermodal","0","1",NULL,"2019-06-28 00:26:36"
